"";"price";"type";"district";"municipality";"street";"c";"link";"condition";"usable_area";"built_up_area";"land_area";"commission_in_price";"rooms"
"5792";NA;"Byt";"okres Detva";"Detva";"okres Detva";NA;"https://www.nehnutelnosti.sk/4893514/len-u-nas-predaj-2-izb-bytu-s-balkonom-v-detve/";"Čiastočná rekonštrukcia";"64,34";NA;NA;"no";"2"
"5793";285000;"Rodinný dom";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4893505/rodinny-dom-s-velkym-pozemkom-v-blizkosti-centra-banska-bystrica-id-234-12-bb/";"Čiastočná rekonštrukcia";"184";"104";"1315";"no";NA
"5794";449000;"Rodinný dom";"okres Pezinok";"Báhoň";"okres Pezinok";NA;"https://www.nehnutelnosti.sk/4893468/dom-realit-ponuka-polyfunkcny-objekt-3bytove-jednotky-2-obchodne-priestory-a-zahrada-s-posedenim/";"Kompletná rekonštrukcia";"923";NA;NA;"no";NA
"5795";164000;"Rodinný dom";"okres Lučenec";"Boľkovce";"okres Lučenec";NA;"https://www.nehnutelnosti.sk/4893426/na-predaj-novostavba-v-obci-bolkovce-cast-osada/";"Novostavba";"140";NA;"450";"no";NA
"5796";213900;"Byt";"okres Pezinok";"Pezinok";"okres Pezinok";NA;"https://www.nehnutelnosti.sk/4893417/3-izbovy-byt-novostavba-garazove-aj-vonkajsie-parkovacie-statie-vonkajsie-elektricke-zaluzie-a-kl/";"Novostavba";"67,87";NA;NA;"no";"3"
"5797";120800;"Byt";"okres Pezinok";"Pezinok";"okres Pezinok";NA;"https://www.nehnutelnosti.sk/4893416/1-izbovy-byt-novostavba-vonkajsie-parkovacie-statie-vonkajsie-elektricke-zaluzie-a-klimatizacia-v/";"Novostavba";"31,63";NA;NA;"no";"1"
"5798";123500;"Byt";"okres Pezinok";"Slovenský Grob";"okres Pezinok";NA;"https://www.nehnutelnosti.sk/4893415/2-izbovy-byt-novostavba-vonkajsie-statie-vonkajsie-elektricke-zaluzie-a-klimatizacia-v-cene/";"Novostavba";"39,75";NA;NA;"no";"2"
"5799";79900;"Rodinný dom";"okres Prešov";"Fintice";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4893407/starsi-zachovaly-rodinny-dom-2km-od-po-s-mhd-f286-12-anm/";"Pôvodný stav";"81";"90";"420";"no";NA
"5800";57500;"Byt";"okres Veľký Krtíš";"Veľký Krtíš";"okres Veľký Krtíš";NA;"https://www.nehnutelnosti.sk/4893337/na-predaj-dvojizbovy-byt-na-ul-hviezdoslavovej-vo-velkom-krtisi/";"Čiastočná rekonštrukcia";"58";NA;NA;"no";"2"
"5801";185000;"Byt";"okres Poprad";"Štrba";"okres Poprad";NA;"https://www.nehnutelnosti.sk/4893300/krasny-utulny-byt-v-tatranskej-strbe-s-jedinecnym-vyhladom-na-tatransku-prirodu-a-vysoke-tatry/";"Kompletná rekonštrukcia";"52,87";NA;NA;"yes";"2"
"5802";NA;"Rodinný dom";"okres Námestovo";"Rabčice";"okres Námestovo";NA;"https://www.nehnutelnosti.sk/4893226/rodinny-dom-rabcice/";"Pôvodný stav";"400";NA;"1255";"no";NA
"5803";139990;"Byt";"okres Kysucké Nové Mesto";"Kysucké Nové Mesto";"okres Kysucké Nové Mesto";NA;"https://www.nehnutelnosti.sk/4893217/na-predaj-pekny-2-izbovy-byt-kysucke-nove-mesto/";"Kompletná rekonštrukcia";"57";NA;NA;"no";"2"
"5804";153900;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4893093/na-predaj-dvojizbovy-byt-60-m2-vlcince-2-zilina-exkluzivne-targetreal/";"Čiastočná rekonštrukcia";"60";NA;NA;"no";"2"
"5805";129900;"Rodinný dom";"okres Senica";"Bílkove Humence";"okres Senica";NA;"https://www.nehnutelnosti.sk/4893078/na-predaj-rd-bilkove-humence-na-zahori/";"Pôvodný stav";"120";"163";"1866";"no";NA
"5806";205000;"Byt";"okres Dunajská Streda";"Hviezdoslavov";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4893069/3-iz-bytova-jednotka-so-zahradou-novostavba-hviezdoslavov/";"Novostavba";"90";NA;NA;"yes";"3"
"5807";150000;"Rodinný dom";"okres Senica";"Štefanov";"okres Senica";NA;"https://www.nehnutelnosti.sk/4893064/rodinny-dom-stefanov/";"Čiastočná rekonštrukcia";"249";NA;NA;"no";NA
"5808";108000;"Byt";"okres Topoľčany";"Tovarníky";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/4893058/3-izbovy-byt-s-balkonom-tovarniky/";"Čiastočná rekonštrukcia";"74";NA;NA;"no";"3"
"5809";210000;"Rodinný dom";"okres Piešťany";"Piešťany";"okres Piešťany";NA;"https://www.nehnutelnosti.sk/4893057/mensi-rodinny-domcek-s-velkou-zahradou-v-piestanoch/";"Čiastočná rekonštrukcia";"112";"149";"1901";"yes";NA
"5810";255000;"Rodinný dom";"okres Piešťany";"Moravany nad Váhom";"okres Piešťany";NA;"https://www.nehnutelnosti.sk/4893018/novostavba-5-izboveho-rodinneho-domu-v-obci-moravany-nad-vahom/";"Novostavba";"101";"132";"400";"yes";NA
"5811";199990;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4893004/exkluzivne-4-izbovy-byt-zilina-realityiq/";"Kompletná rekonštrukcia";NA;NA;"83";"no";"4"
"5812";99000;"Byt";"okres Martin";"Martin";"okres Martin";NA;"https://www.nehnutelnosti.sk/4892969/2-izbovy-byt-vo-vyhladavanej-lokalite-na-ladovni/";"Čiastočná rekonštrukcia";"60";NA;NA;"yes";"2"
"5813";82600;"Byt";"okres Prievidza";"Prievidza";"okres Prievidza";NA;"https://www.nehnutelnosti.sk/4892959/prievidza-necpaly-byt-2-1-55-m2-p-5-8-rekonstrukcia/";"Kompletná rekonštrukcia";"55";NA;NA;"no";"2"
"5814";359000;"Rodinný dom";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4892953/predaj-4izb-rd-novostavba-este-neobyvany-zariadeny-luzianky-red-oak-exkluzivne/";"Novostavba";"116";"142";"687";"no";NA
"5815";125000;"Byt";"okres Martin";"Martin";"okres Martin";NA;"https://www.nehnutelnosti.sk/4892859/3-izbovy-byt-s-krasnymi-vyhladmi-martin-kosuty-i/";"Čiastočná rekonštrukcia";"82,2";NA;NA;"no";"3"
"5816";127000;"Rodinný dom";"okres Galanta";"Dolné Saliby";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4892838/rodinny-dom-3-1-s-garazou-po-rekonstrukcii-dolne-saliby/";"Kompletná rekonštrukcia";"110";"160";"719";"no";NA
"5817";160000;"Byt";"okres Zvolen";"Zvolen";"okres Zvolen";NA;"https://www.nehnutelnosti.sk/4892809/ch100-112-misv3a-hladate-na-predaj-2-izbovy-byt-novostavba-v-obci-zvolen-zvolen-zapad/";"Novostavba";"62";NA;NA;"yes";"2"
"5818";244500;"Rodinný dom";"okres Zvolen";"Podzámčok";"okres Zvolen";NA;"https://www.nehnutelnosti.sk/4892753/na-predaj-dom-pozemok-na-vystavbu-rd-exkluzivne/";"Developerský projekt";"130";"130";"1858";"no";NA
"5819";134000;"Byt";"okres Žilina";"Žilina - Hliny";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4892659/2-izbovy-byt-zilina-hliny-8/";NA;NA;NA;NA;"no";"2"
"5820";NA;"Apartmán";"okres Ružomberok";"Bešeňová";"okres Ružomberok";NA;"https://www.nehnutelnosti.sk/4892621/krasny-kompletne-zariadeny-apartman-colours-s-parkovacim-statim-v-besenovej/";"Novostavba";"40,04";NA;NA;"yes";NA
"5821";67500;"Byt";"okres Prievidza";"Handlová";"okres Prievidza";NA;"https://www.nehnutelnosti.sk/4892607/predaj-trojizbovy-byt-handlova-morovnianska-cesta-exkluzivne-halo-reality/";"Pôvodný stav";"85";NA;NA;"no";"3"
"5822";19000;"Rodinný dom";"okres Gelnica";"Prakovce";"okres Gelnica";NA;"https://www.nehnutelnosti.sk/4892566/19-000-za-rodinny-domcek-na-kompletnu-rekonstrukciu-prakovce/";"Pôvodný stav";"55";NA;"700";"yes";NA
"5823";69000;"Rodinný dom";"okres Komárno";"Kolárovo";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4892427/predame-6-izb-rod-dom-kolarovo/";"Čiastočná rekonštrukcia";"160";"180";"500";"no";NA
"5824";385000;"Rodinný dom";"okres Trnava";"Brestovany";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4892366/predaj-rodinny-dom-brestovany-novostavba-znizena-cena/";"Novostavba";"252";"112";"774";"no";NA
"5825";121990;"Byt";"okres Vranov nad Topľou";"Vranov nad Topľou";"okres Vranov nad Topľou";NA;"https://www.nehnutelnosti.sk/4892351/na-predaj-3-izbovy-byt-v-centre-vranova-nad-toplou/";"Kompletná rekonštrukcia";"80";NA;NA;"no";"3"
"5826";124995;"Rodinný dom";"okres Považská Bystrica";"Považská Bystrica";"okres Považská Bystrica";NA;"https://www.nehnutelnosti.sk/4892326/predaj-rodinny-dom-povazska-bystrica-drahy-znizena-cena-exkluzivne-halo-reality/";"Pôvodný stav";"50";NA;"3729";"no";NA
"5827";123000;"Byt";"okres Brezno";"Brezno";"okres Brezno";NA;"https://www.nehnutelnosti.sk/4892317/pekny-a-udrziavany-3-izbovy-byt-v-brezne-mazornikovo/";"Čiastočná rekonštrukcia";"72";NA;NA;"no";"3"
"5828";NA;"Byt";"okres Nové Zámky";"Nové Zámky";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4892254/na-predaj-1-izbovy-byt-s-balkonom-v-centre-mesta/";"Čiastočná rekonštrukcia";"38";NA;NA;"no";"1"
"5829";NA;"Rodinný dom";"okres Trebišov";"Čerhov";"okres Trebišov";NA;"https://www.nehnutelnosti.sk/4892245/na-predaj-velky-rodinny-dom-pre-viac-generacne-byvanie-znamy-aj-ako-apartmanovy-wellness-penzion-t/";"Novostavba";"1084";"585";"2691";"no";NA
"5830";190000;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4892231/predaj-velkeho-1-izboveho-bytu/";"Kompletná rekonštrukcia";"40";NA;NA;"no";"1"
"5831";NA;"Byt";"okres Poprad";"Mlynica";"okres Poprad";NA;"https://www.nehnutelnosti.sk/4892207/2-kk-byt-so-zahradkou-mlynica/";"Novostavba";"64,4";NA;NA;"no";"2"
"5832";NA;"Rodinný dom";"okres Žarnovica";"Žarnovica";"okres Žarnovica";NA;"https://www.nehnutelnosti.sk/4892174/na-predaj-utulny-rodinny-dom-s-garazou-altankom-a-drevarnou-v-tichej-okrajovej-casti-mesta-zarnovi/";"Kompletná rekonštrukcia";"150";"160";"402";"no";NA
"5833";369990;"Rodinný dom";"okres Senec";"Chorvátsky Grob";"okres Senec";NA;"https://www.nehnutelnosti.sk/4892167/aster-predaj-4i-rd-chorvatsky-grob-up-100m2-pp-500-m2/";"Novostavba";"97";"127";"499";"no";NA
"5834";270000;"Rodinný dom";"okres Dunajská Streda";"Veľké Dvorníky";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4892126/kompletne-zariadeny-3-izbovy-rodinny-dom-v-obci-velke-dvorniky/";"Vo výstavbe";"150";NA;"800";"no";NA
"5835";183000;"Rodinný dom";"okres Hlohovec";"Ratkovce";"okres Hlohovec";NA;"https://www.nehnutelnosti.sk/4755939/pripravujeme-do-ponuky-4i-novostavba-rd-pozemok-5a-ratkovce/";"Novostavba";"102";"120";"486";"no";NA
"5836";NA;"Byt";"okres Sobrance";"Sobrance";"okres Sobrance";NA;"https://www.nehnutelnosti.sk/4892085/exkluzivne-iba-u-nas-v-ponuke-rozlahly-slnecny-4-izbovy-bytik/";"Pôvodný stav";"80";NA;NA;"no";"4"
"5837";83000;"Byt";"okres Liptovský Mikuláš";"Liptovský Hrádok";"okres Liptovský Mikuláš";NA;"https://www.nehnutelnosti.sk/4892068/2-izbovy-byt-v-liptovskom-hradku-na-predaj/";"Čiastočná rekonštrukcia";"58";NA;NA;"no";"2"
"5838";399900;"Rodinný dom";"okres Žilina";"Žilina - Považský Chlmec";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4892041/exkluzivne-rodinny-dom-s-velkym-pozemkom-na-predaj/";"Čiastočná rekonštrukcia";"408";NA;"2151";"no";NA
"5839";171900;"Rodinný dom";"okres Skalica";"Skalica";"okres Skalica";NA;"https://www.nehnutelnosti.sk/4892011/rodinny-dom-v-tichej-casti-mesta-s-peknym-pozemkom/";"Pôvodný stav";"429";NA;NA;"no";NA
"5840";79900;"Byt";"okres Senica";"Senica";"okres Senica";NA;"https://www.nehnutelnosti.sk/4892010/znizena-cena-1-izb-byt-s-balkonom-v-novostavbe/";"Novostavba";"48";NA;NA;"no";"1"
"5841";NA;"Rodinný dom";"okres Hlohovec";"Horné Otrokovce";"okres Hlohovec";NA;"https://www.nehnutelnosti.sk/4891978/exkluzivne-predaj-dom-v-obci-horne-otrokovce-id-090-12-lugua/";"Čiastočná rekonštrukcia";"120";NA;"1000";"no";NA
"5842";NA;"Rodinný dom";"okres Prešov";"Petrovany";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4891948/starsi-rodinny-dom-na-predaj-petrovany/";"Pôvodný stav";"950";NA;NA;"no";NA
"5843";161000;"Byt";"okres Žilina";"Žilina - Bytčica";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891918/c3-predaj-2-izbovy-byt-zilina-bytcica-cena-161-000/";"Kompletná rekonštrukcia";"62,08";NA;NA;"no";"2"
"5844";242400;"Rodinný dom";"okres Považská Bystrica";"Považská Bystrica";"okres Považská Bystrica";NA;"https://www.nehnutelnosti.sk/4891916/predaj-7-izbovy-rodinny-dom-v-cene-od-242-400-s-dph/";"Developerský projekt";"157";NA;NA;"no";NA
"5845";114900;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891888/slnecny-1-izbovy-byt-zilina-hliny-cena-114-900/";"Čiastočná rekonštrukcia";"36";NA;NA;"no";"1"
"5846";NA;"Rodinný dom";"okres Čadca";"Staškov";"okres Čadca";NA;"https://www.nehnutelnosti.sk/4891884/dvojgeneracny-rodinny-dom-staskov-cena-info-v-rk/";"Pôvodný stav";"227";NA;"651";"no";NA
"5847";122000;"Byt";"okres Trnava";"Trnava";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4891883/predaj-apartmany-liptov-spojenie-oddychu-s-investiciou/";"Pôvodný stav";"22,57";NA;NA;"no";"1"
"5848";122000;"Byt";"okres Bratislava";"Bratislava IV - Devínska Nová Ves";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891882/predaj-apartmany-na-liptove-sukromny-rekreacny-areal/";"Pôvodný stav";"22,57";NA;NA;"no";"1"
"5849";NA;"Rodinný dom";"okres Trenčín";"Trenčín";"okres Trenčín";NA;"https://www.nehnutelnosti.sk/4891850/na-predaj-velky-dom-v-tn-zlatovce-na-viac-ucelove-uzivanie-byvanie-je-konfortne-1100-m2-pozemok/";"Pôvodný stav";"1550";"200";"1083";"no";NA
"5850";140000;"Byt";"okres Bratislava";"Bratislava IV - Karlova Ves";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891838/l-fullu-priestranny-1-izbovy-byt-v-povodnom-stave/";"Pôvodný stav";"52";NA;NA;"no";"1"
"5851";133000;"Byt";"okres Martin";"Martin";"okres Martin";NA;"https://www.nehnutelnosti.sk/4891816/finrea-3-izbovy-byt-67m2-kosuty/";"Čiastočná rekonštrukcia";"67";NA;NA;"yes";"3"
"5852";68000;"Byt";"okres Revúca";"Revúca";"okres Revúca";NA;"https://www.nehnutelnosti.sk/4891794/zrekonstruovany-3-izbovy-byt-s-balkonom-v-revucej-exkluzivne-na-predaj/";"Kompletná rekonštrukcia";"66,56";NA;NA;"yes";"3"
"5853";431437;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891756/trnove-dvojpodlazne-rodinne-domy-so-70-95-sebestacnostou-na-energiach-na-slnecnych-pozemkoch-n/";"Developerský projekt";"139,89";NA;NA;"no";NA
"5854";NA;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891757/trnove-lukrativna-rodinna-vila-so-70-95-sebestacnostou-na-energiach-predane/";"Developerský projekt";"412,2";NA;NA;"no";NA
"5855";129000;"Byt";"okres Senica";"Senica";"okres Senica";NA;"https://www.nehnutelnosti.sk/4841782/zlava-stvorizbovy-byt-hviezdoslavova-ulica-senica/";"Čiastočná rekonštrukcia";"84";NA;NA;"no";"4"
"5856";456292;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891730/trnove-bungalovy-so-70-95-sebestacnostou-na-energiach-na-predaj/";"Developerský projekt";"184,2";NA;NA;"no";NA
"5857";300388;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4891731/trnove-radove-dvojpodlazne-domy-so-70-95-sebestacnostou-na-energiach-na-slnecnych-pozemkoch-na/";"Developerský projekt";"142,61";NA;NA;"no";NA
"5858";104000;"Rodinný dom";"okres Trebišov";"Slivník";"okres Trebišov";NA;"https://www.nehnutelnosti.sk/4891715/predaj-rodinny-dom-slivnik/";"Pôvodný stav";"1553";NA;NA;"no";NA
"5859";208900;"Rodinný dom";"okres Levice";"Krškany";"okres Levice";NA;"https://www.nehnutelnosti.sk/4891611/novostavba-4izboveho-domu-velke-krskany-s6/";"Novostavba";"100";"135";"751";"no";NA
"5860";154900;"Rodinný dom";"okres Topoľčany";"Čermany";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/4891549/predam-rodinny-dom-cermany-novostavba/";"Novostavba";"96";"115";"620";"no";NA
"5861";203900;"Rodinný dom";"okres Levice";"Krškany";"okres Levice";NA;"https://www.nehnutelnosti.sk/4891542/novostavba-4izboveho-domu-velke-krskany-s3/";"Novostavba";"100";"135";"740";"no";NA
"5862";1089280;"Rodinná vila";"okres Senec";"Reca";"okres Senec";NA;"https://www.nehnutelnosti.sk/4891536/svoboda-williams-i-4-izbova-rodinna-vila-okres-senec/";"Novostavba";"280";NA;"3312";"no";NA
"5863";890000;"Rodinný dom";"okres Bratislava";"Bratislava IV - Devín";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891503/moderny-5izb-rodinny-dom-s-krasnymi-vyhladmi-na-konci-slepej-ulici-bratislava-devin/";"Novostavba";"150";NA;"724";"no";NA
"5864";NA;"Byt";"okres Ilava";"Nová Dubnica";"okres Ilava";NA;"https://www.nehnutelnosti.sk/4891453/predaj-2-izbovy-byt-nova-dubnica/";"Pôvodný stav";"55";NA;NA;"no";"2"
"5865";175000;"Byt";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4891450/predaj-zrekonstruovaneho-4-izboveho-bytu-v-tichej-lokalite-nitra-n001-114-ivhua/";"Kompletná rekonštrukcia";"86";NA;NA;"yes";"4"
"5866";173900;"Byt";"okres Bratislava";"Bratislava III - Vajnory";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891328/bytovky-maly-raj-residence-3-izbovy-byt-garazove-a-vonkajsie-parkovacie-statie-klimatizacia-vonk/";"Novostavba";"57,06";NA;NA;"no";"3"
"5867";243000;"Byt";"okres Bratislava";"Bratislava III - Vajnory";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891326/bytovky-maly-raj-residence-3-izbovy-byt-garazove-a-vonkajsie-parkovacie-statie-klimatizacia-vonk/";"Novostavba";"87";NA;NA;"no";"3"
"5868";130600;"Byt";"okres Bratislava";"Bratislava III - Vajnory";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891323/bytovky-maly-raj-residence-2-izbovy-byt-garazove-parkovacie-statie-klimatizacia-a-vonk-elektrick/";"Novostavba";"44,28";NA;NA;"no";"2"
"5869";1;"Apartmán";"okres Liptovský Mikuláš";"Liptovský Mikuláš";"okres Liptovský Mikuláš";NA;"https://www.nehnutelnosti.sk/4891277/investicne-apartmany-five-star-resort-meridien-na-liptove/";"Novostavba";"28";NA;NA;"no";NA
"5870";1300000;"Rodinný dom";"okres Bratislava";"Bratislava II - Vrakuňa";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891252/na-predaj-krasny-moderny-rodinny-dom-s-bazenom-vo-vrakuni/";"Novostavba";"360,47";NA;"1717";"no";NA
"5871";27000;"Rodinný dom";"okres Komárno";"Dulovce";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4891201/predam-starsi-dom-v-lokalite-dulovce-id-104010/";"Pôvodný stav";"120";"446";"478";"no";NA
"5872";101000;"Byt";"okres Trebišov";"Trebišov";"okres Trebišov";NA;"https://www.nehnutelnosti.sk/4891145/na-predaj-4-izb-byt-s-balkonom-berehovska-ul-trebisov/";"Pôvodný stav";"83";NA;NA;"no";"4"
"5873";85000;"Rodinný dom";"okres Malacky";"Veľké Leváre";"okres Malacky";NA;"https://www.nehnutelnosti.sk/4891077/2-rodinne-domy-alebo-stavebny-pozemok-vo-velkych-levaroch-539m2/";"Čiastočná rekonštrukcia";"539";NA;NA;"no";NA
"5874";132500;"Byt";"okres Bratislava";"Bratislava III - Vajnory";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891075/najreal-moderne-byvanie-pre-narocnych-klientov-v-projekte-rendez-1-izbove-apartmany-ba-raca/";"Novostavba";"37";NA;NA;"yes";"1"
"5875";305000;"Byt";"okres Bratislava";"Bratislava II - Ružinov";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4891071/na-predaj-3izbovy-byt-v-bratislave-ruzinov/";"Pôvodný stav";"73";NA;NA;"yes";"3"
"5876";170000;"Byt";"okres Malacky";"Malacky";"okres Malacky";NA;"https://www.nehnutelnosti.sk/4890969/rezervovane-predaj-trojizbovy-byt-malacky-centrum-radlinskeho/";"Kompletná rekonštrukcia";"69";NA;NA;"no";"3"
"5877";NA;"Rodinný dom";"okres Partizánske";"Nedanovce";"okres Partizánske";NA;"https://www.nehnutelnosti.sk/4890958/rd-nedanovce-partizanske/";"Pôvodný stav";"70";NA;"800";"no";NA
"5878";77900;"Byt";"okres Trenčín";"Trenčín";"okres Trenčín";NA;"https://www.nehnutelnosti.sk/4890868/utulny-1-izbovy-byt-ul-kyjevska-trencin-juh/";"Pôvodný stav";NA;NA;"35";"no";"1"
"5879";368000;"Iný objekt na bývanie";"okres Piešťany";"Trebatice";"okres Piešťany";NA;"https://www.nehnutelnosti.sk/4890864/rodinny-dom-penzion-trebatice/";"Čiastočná rekonštrukcia";"368";"184";"1034";"yes";NA
"5880";94000;"Rodinný dom";"okres Šaľa";"Vlčany";"okres Šaľa";NA;"https://www.nehnutelnosti.sk/4890848/rd-na-predaj-vlcany/";"Pôvodný stav";"190";NA;"1370";"no";NA
"5881";100500;"Rodinný dom";"okres Topoľčany";"Prašice";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/4890740/predaj-rodinny-dom-prasice/";"Čiastočná rekonštrukcia";"110";NA;"789";"no";NA
"5882";139990;"Rodinný dom";"okres Galanta";"Sereď";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4831119/predaj-rodinny-dom-sered-horny-cepen-iba-u-nas/";"Pôvodný stav";"145";"159";"745";"no";NA
"5883";95000;"Byt";"okres Žiar nad Hronom";"Žiar nad Hronom";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4845020/predaj-dvojizbovy-byt-ziar-nad-hronom-etapa-velkometrazny-exkluzivne-halo-reality/";"Čiastočná rekonštrukcia";"67";NA;NA;"no";"2"
"5884";82999;"Byt";"okres Lučenec";"Lučenec";"okres Lučenec";NA;"https://www.nehnutelnosti.sk/4835179/predaj-trojizbovy-byt-lucenec-opatova-vyrazne-znizena-cena-znizena-cena-exkluzivne-halo-reali/";"Kompletná rekonštrukcia";"73";NA;NA;"no";"3"
"5885";365000;"Rodinný dom";"okres Senec";"Dunajská Lužná";"okres Senec";NA;"https://www.nehnutelnosti.sk/4845669/predaj-rodinny-dom-dunajska-luzna-nove-kosariska-exkluzivne-halo-reality/";"Kompletná rekonštrukcia";"165";"107";"264";"no";NA
"5886";239900;"Byt";"okres Žilina";"Žilina - Rosinky";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4739048/rezervovane-top-ponuka-4i-byt-so-zahradou-2-loggiami-a-maxi-garazou-v-super-lokalite-na-predaj/";"Kompletná rekonštrukcia";"191";NA;NA;"no";"4"
"5887";259990;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4847366/svoboda-williams-i-1-izbovy-byt-s-balkonom-blizko-eurovea/";"Novostavba";"54";NA;NA;"no";"1"
"5888";59000;"Rodinný dom";"okres Komárno";"Bátorove Kosihy";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4705005/rodinny-dom-batorove-kosihy/";"Pôvodný stav";NA;NA;NA;"no";NA
